timestamp,src_ip,dst_ip,src_port,dst_port,packet_count,total_bytes,duration_ms,label,protocol
1772674458.5276337,10.0.2.15,104.18.27.120,41666,443,8,841,50.74,0,TCP
1772674458.5276337,10.0.2.15,104.18.26.120,59280,443,8,841,46.9,0,TCP
1772674458.5276337,10.0.2.15,104.18.26.120,34496,443,8,841,39.43,0,TCP
1772674458.5276337,10.0.2.15,104.18.27.120,41798,443,8,841,52.71,0,TCP
1772674458.5276337,10.0.2.15,104.18.27.120,41746,443,8,841,40.26,0,TCP
1772674458.5276337,10.0.2.15,104.18.27.120,56090,443,8,841,44.62,0,TCP
1772674458.5276337,10.0.2.15,104.18.26.120,34540,443,8,841,38.03,0,TCP
1772674458.5276337,10.0.2.15,104.18.26.120,34484,443,8,841,37.29,0,TCP
1772674458.5276337,10.0.2.15,104.18.26.120,34586,443,8,841,48.89,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34668,443,8,841,45.02,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56240,443,8,841,39.08,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41764,443,8,841,36.68,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41750,443,8,841,37.52,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59350,443,8,841,54.08,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59416,443,8,841,35.55,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41640,443,8,841,38.71,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41898,443,8,841,36.93,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41802,443,8,841,47.24,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56280,443,8,841,33.39,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40414,443,8,841,53.56,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34778,443,8,841,44.41,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41838,443,8,841,44.58,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56212,443,8,841,38.12,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56124,443,8,841,39.33,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48392,443,8,841,36.31,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34764,443,8,841,46.44,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41774,443,8,841,42.34,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41984,443,8,841,35.21,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34796,443,8,841,113.31,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41914,443,8,841,39.95,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41826,443,8,841,42.07,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34602,443,8,841,56.42,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59366,443,8,841,44.08,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59392,443,8,841,58.42,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56152,443,8,841,50.11,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41832,443,8,841,41.89,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34538,443,8,841,39.84,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41588,443,8,841,44.81,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41608,443,8,841,39.63,0,TCP
1772674460.5299366,10.0.2.15,13.107.5.93,47942,443,3,1467,30.52,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34592,443,8,841,39.33,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56136,443,8,841,41.52,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41680,443,8,841,51.45,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34524,443,8,841,41.43,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48420,443,8,841,41.89,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41932,443,8,841,38.63,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59374,443,8,841,40.78,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34488,443,8,841,38.4,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34614,443,8,841,38.51,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48472,443,8,841,36.71,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56302,443,8,841,41.76,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56166,443,8,841,41.62,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41882,443,8,841,48.05,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41656,443,8,841,49.13,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34578,443,8,841,44.41,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56140,443,8,841,37.25,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56106,443,8,841,39.95,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40394,443,8,841,31.06,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,34170,443,8,841,46.3,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56180,443,8,841,50.38,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41944,443,8,841,40.19,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34688,443,8,841,42.74,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41730,443,8,841,45.62,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34746,443,8,841,57.35,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34420,443,8,841,52.2,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41894,443,8,841,50.65,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56122,443,8,841,68.95,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59290,443,8,841,34.82,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34674,443,8,841,54.12,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41786,443,8,841,34.3,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59318,443,8,841,37.48,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41958,443,8,841,35.21,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48404,443,8,841,40.84,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41604,443,8,841,48.08,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41972,443,8,841,40.68,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41910,443,8,841,36.69,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34434,443,8,841,39.4,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34454,443,8,841,38.65,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56202,443,8,841,51.11,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41718,443,8,841,36.18,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41926,443,8,841,39.33,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41484,443,8,841,48.67,0,TCP
1772674460.5299366,10.0.2.15,104.16.132.229,51466,443,8,843,55.4,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56174,443,8,841,37.84,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59236,443,8,841,38.62,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34644,443,8,841,68.22,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40318,443,8,841,34.86,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34522,443,8,841,41.03,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34552,443,8,841,41.79,0,TCP
1772674460.5299366,10.0.2.15,13.107.5.93,52428,443,7,4894,102.84,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41530,443,8,841,34.66,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41566,443,8,841,53.11,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40308,443,8,841,66.98,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56058,443,8,841,36.42,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41974,443,8,841,41.28,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34682,443,8,841,40.1,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41490,443,8,841,38.85,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41598,443,8,841,44.31,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41558,443,8,841,39.36,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34582,443,8,841,40.06,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,54064,80,1,75,0.0,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56072,443,8,841,34.53,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59328,443,8,841,37.77,0,TCP
1772674460.5299366,10.0.2.15,13.107.5.93,52432,443,3,1467,31.3,0,TCP
1772674460.5299366,10.0.2.15,13.107.213.57,51800,443,7,3662,42.28,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41724,443,8,841,35.18,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59426,443,8,841,44.51,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41586,443,8,841,76.96,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41650,443,8,841,39.56,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41470,443,8,841,39.89,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40334,443,8,841,38.27,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41916,443,8,841,69.39,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59254,443,8,841,32.67,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40388,443,8,841,42.37,0,TCP
1772674460.5299366,10.0.2.15,91.189.91.98,48090,80,1,87,0.0,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34604,443,8,841,37.32,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59400,443,8,841,43.91,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34660,443,8,841,41.38,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,33694,443,8,841,51.9,0,TCP
1772674460.5299366,10.0.2.15,13.107.226.41,53880,443,6,3340,80.62,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34752,443,8,841,46.16,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41578,443,8,841,39.45,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34708,443,8,841,35.31,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34456,443,8,841,37.63,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,33708,443,8,841,34.83,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34576,443,8,841,37.18,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34718,443,8,841,44.12,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41488,443,8,841,41.27,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56268,443,8,841,39.11,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59386,443,8,841,38.04,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41620,443,8,841,43.51,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41854,443,8,841,39.8,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41696,443,8,841,51.76,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41628,443,8,841,42.48,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34512,443,8,841,52.49,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41516,443,8,841,40.22,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34780,443,8,841,55.06,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40374,443,8,841,43.98,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56258,443,8,841,35.64,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56082,443,8,841,59.92,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34452,443,8,841,41.31,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41694,443,8,841,42.88,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41506,443,8,841,38.37,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56228,443,8,841,35.65,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59316,443,8,841,51.87,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34518,443,8,841,47.86,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,33480,443,8,841,41.34,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41866,443,8,841,42.69,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41702,443,8,841,51.65,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56294,443,8,841,45.76,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41658,443,8,841,48.22,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41692,443,8,841,32.99,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56046,443,8,841,46.32,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34700,443,8,841,59.14,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41742,443,8,841,40.18,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56254,443,8,841,38.28,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40362,443,8,841,43.0,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48458,443,8,841,40.92,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59298,443,8,841,36.25,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,33686,443,8,841,42.62,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59372,443,8,841,42.63,0,TCP
1772674460.5299366,10.0.2.15,107.21.247.115,51656,443,8,933,78.87,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59334,443,8,841,37.58,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59320,443,8,841,38.5,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34486,443,8,841,38.52,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41528,443,8,841,34.66,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34562,443,8,841,48.33,0,TCP
1772674460.5299366,10.0.2.15,13.107.213.57,51810,443,6,3532,39.5,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,34152,443,8,841,46.29,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34446,443,8,841,36.6,0,TCP
1772674460.5299366,10.0.2.15,3.94.221.249,32868,80,1,75,0.0,0,TCP
1772674460.5299366,10.0.2.15,91.189.91.81,40440,80,1,146,0.0,0,TCP
1772674460.5299366,10.0.2.15,32.192.95.139,39998,443,8,929,291.26,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59246,443,8,841,41.94,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40406,443,8,841,46.72,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34470,443,8,841,50.55,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56186,443,8,841,45.51,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,34160,443,8,841,39.74,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48442,443,8,841,44.7,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59270,443,8,841,43.57,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40346,443,8,841,35.6,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48484,443,8,841,66.21,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34730,443,8,841,39.07,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41842,443,8,841,43.56,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34628,443,8,841,38.0,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48380,443,8,841,40.63,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41524,443,8,841,38.22,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,40408,443,8,841,45.15,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59302,443,8,841,39.43,0,TCP
1772674460.5299366,10.0.2.15,90.130.70.73,59664,80,1,141,0.0,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41580,443,8,841,38.42,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59222,443,8,841,31.35,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59322,443,8,841,49.39,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41810,443,8,841,30.55,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56242,443,8,841,39.95,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41636,443,8,841,46.42,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41542,443,8,841,41.11,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,48436,443,8,841,51.59,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41666,443,8,841,50.74,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,59280,443,8,841,46.9,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34496,443,8,841,39.43,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41798,443,8,841,52.71,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,41746,443,8,841,40.26,0,TCP
1772674460.5299366,10.0.2.15,104.18.27.120,56090,443,8,841,44.62,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34540,443,8,841,38.03,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34484,443,8,841,37.29,0,TCP
1772674460.5299366,10.0.2.15,104.18.26.120,34586,443,8,841,48.89,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33784,443,8,841,37.75,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34668,443,8,841,45.02,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56240,443,8,841,39.08,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41764,443,8,841,36.68,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34256,443,8,841,42.38,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41750,443,8,841,37.52,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59350,443,8,841,54.08,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59416,443,8,841,35.55,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41640,443,8,841,38.71,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41898,443,8,841,36.93,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41802,443,8,841,47.24,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56280,443,8,841,33.39,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,40414,443,8,841,53.56,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34778,443,8,841,44.41,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41838,443,8,841,44.58,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56212,443,8,841,38.12,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56124,443,8,841,39.33,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,48392,443,8,841,36.31,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33710,443,8,841,47.95,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34764,443,8,841,46.44,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41774,443,8,841,42.34,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41984,443,8,841,35.21,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34796,443,8,841,113.31,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41914,443,8,841,39.95,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41826,443,8,841,42.07,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34602,443,8,841,56.42,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59366,443,8,841,44.08,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59392,443,8,841,58.42,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56152,443,8,841,50.11,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41832,443,8,841,41.89,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34538,443,8,841,39.84,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41588,443,8,841,44.81,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41608,443,8,841,39.63,0,TCP
1772674462.5320773,10.0.2.15,13.107.5.93,47942,443,3,1467,30.52,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34592,443,8,841,39.33,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56136,443,8,841,41.52,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41680,443,8,841,51.45,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34524,443,8,841,41.43,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,48420,443,8,841,41.89,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41932,443,8,841,38.63,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59374,443,8,841,40.78,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34488,443,8,841,38.4,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34614,443,8,841,38.51,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,48472,443,8,841,36.71,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56302,443,8,841,41.76,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34224,443,8,841,55.03,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56166,443,8,841,41.62,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33724,443,8,841,45.0,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41882,443,8,841,48.05,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41656,443,8,841,49.13,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34578,443,8,841,44.41,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56140,443,8,841,37.25,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56106,443,8,841,39.95,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,40394,443,8,841,31.06,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34170,443,8,841,46.3,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33798,443,8,841,65.91,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56180,443,8,841,50.38,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41944,443,8,841,40.19,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34688,443,8,841,42.74,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41730,443,8,841,45.62,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34746,443,8,841,57.35,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34420,443,8,841,52.2,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41894,443,8,841,50.65,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56122,443,8,841,68.95,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33722,443,8,841,50.62,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59290,443,8,841,34.82,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34674,443,8,841,54.12,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41786,443,8,841,34.3,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59318,443,8,841,37.48,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41958,443,8,841,35.21,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,48404,443,8,841,40.84,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34232,443,8,841,31.2,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41604,443,8,841,48.08,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41972,443,8,841,40.68,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41910,443,8,841,36.69,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34434,443,8,841,39.4,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34454,443,8,841,38.65,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56202,443,8,841,51.11,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41718,443,8,841,36.18,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41926,443,8,841,39.33,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33748,443,8,841,37.57,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41484,443,8,841,48.67,0,TCP
1772674462.5320773,10.0.2.15,104.16.132.229,51466,443,8,843,55.4,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56174,443,8,841,37.84,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,59236,443,8,841,38.62,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34644,443,8,841,68.22,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,40318,443,8,841,34.86,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34522,443,8,841,41.03,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34552,443,8,841,41.79,0,TCP
1772674462.5320773,10.0.2.15,13.107.5.93,52428,443,7,4894,102.84,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34216,443,8,841,47.52,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33806,443,8,841,40.1,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,33740,443,8,841,37.71,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41530,443,8,841,34.66,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41566,443,8,841,53.11,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,40308,443,8,841,66.98,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,56058,443,8,841,36.42,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41974,443,8,841,41.28,0,TCP
1772674462.5320773,10.0.2.15,104.18.26.120,34682,443,8,841,40.1,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34180,443,8,841,57.64,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41490,443,8,841,38.85,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41598,443,8,841,44.31,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,41558,443,8,841,39.36,0,TCP
1772674462.5320773,10.0.2.15,104.18.27.120,34194,443,8,841,35.57,0,TCP
